person_id,belongs_to_groups,belongs_to_household,educational_involvement,lifetime_raised,first_degree,last_degree,multiple_degree,faculty,province,grad_year,event_count_all,event_count_5years,events_target_year
P003049,1,1,2,71.05,BSc,BSc,0,Arts,BC,1985,10,9,7
P003050,1,1,1,38.8,BComm,BComm,0,Science,BC,2024,11,8,7
P003051,1,0,1,16.75,Cert,Cert,0,Engineering,Other,1997,11,8,5
P003052,0,0,1,45.51,PhD,PhD,0,Business,ON,1988,14,4,2
P003053,1,0,0,31.69,BComm,BComm,0,Medicine,BC,2012,15,9,5
P003054,0,0,3,13.91,BA,BA,0,Engineering,ON,1993,6,6,5
P003055,0,1,2,228.11,BSc,BSc,0,Engineering,ON,1978,12,6,6
P003056,1,1,2,13.65,Cert,Cert,0,Business,Other,2009,10,10,9
P003057,1,1,0,80.38,BComm,BComm,0,Medicine,BC,2010,20,8,6
P003058,1,1,5,94.47,Cert,Cert,0,Arts,Other,1983,12,7,6
P003059,1,0,4,49.91,MEng,Cert,1,Medicine,ON,2020,16,10,6
P003060,0,1,1,488.12,BSc,BSc,0,Science,QC,1976,10,6,5
P003061,1,1,0,61.34,BSc,BSc,0,Science,BC,2001,9,8,6
P003062,0,0,1,32.47,MEng,MEng,0,Arts,ON,2001,2,3,2
P003063,0,0,2,250.62,BA,BA,0,Medicine,BC,1997,5,8,5
P003064,1,1,5,31.59,BA,BSc,1,Science,BC,1984,14,12,8
P003065,0,0,4,18.89,MA,MA,0,Engineering,ON,2004,20,9,8
P003066,1,0,5,26.75,BA,BA,0,Engineering,BC,2016,9,8,6
P003067,1,1,2,35.89,PhD,PhD,0,Science,BC,2018,16,12,9
P003068,0,1,0,62.61,BSc,BSc,0,Science,ON,2005,10,4,1
P003069,0,1,1,79.3,MA,BComm,1,Engineering,QC,2006,16,10,6
P003070,0,0,2,17.61,BComm,BComm,0,Medicine,BC,1986,12,6,4
P003071,1,0,0,80.11,MBA,MBA,0,Arts,BC,2002,19,6,5
P003072,1,1,3,368.24,BSc,MEng,1,Science,BC,2000,20,6,6
P003073,1,1,0,33.83,MA,MA,0,Arts,AB,2007,8,8,5
P003074,0,1,0,54.23,MEng,MEng,0,Arts,ON,2020,9,4,4
P003075,0,0,3,106.03,MEng,MEng,0,Medicine,QC,1988,8,9,8
P003076,1,0,2,160.24,BComm,BSc,1,Arts,QC,2002,10,9,7
P003077,1,0,5,35.12,Cert,Cert,0,Engineering,BC,2004,20,7,6
P003078,1,0,4,27.66,PhD,MEng,1,Science,ON,2000,16,9,7
P003079,0,0,1,26.63,MBA,MA,1,Business,BC,2003,14,9,5
P003080,0,0,4,146.82,MEng,MEng,0,Arts,AB,1975,20,9,7
P003081,1,1,3,125.23,BA,BA,0,Science,QC,1997,13,7,7
P003082,0,1,0,10.43,BA,BA,0,Science,ON,2007,6,1,1
P003083,1,1,3,10.64,MBA,MBA,0,Medicine,Other,2008,14,8,8
P003084,0,0,1,22.12,BSc,BSc,0,Business,Other,2000,11,8,5
P003085,1,1,0,17.87,BComm,BComm,0,Business,BC,2004,12,10,7
P003086,0,1,1,84.12,Cert,Cert,0,Engineering,BC,2007,14,8,4
P003087,1,1,1,72.12,MA,MA,0,Engineering,BC,2023,10,9,7
P003088,0,1,4,295.95,BA,Cert,1,Science,BC,1989,16,9,7
P003089,0,1,2,114.98,Cert,Cert,0,Business,BC,2009,13,6,4
P003090,0,0,0,66.63,MBA,MBA,0,Arts,BC,2022,10,1,0
P003091,1,0,2,157.31,BSc,BSc,0,Arts,BC,2000,14,11,9
P003092,0,1,5,29.25,Cert,Cert,0,Arts,QC,2021,16,13,9
P003093,0,1,4,19.41,BComm,BComm,0,Medicine,ON,1983,16,9,7
P003094,0,0,0,61.99,BComm,BSc,1,Engineering,ON,1989,10,2,2
P003095,1,0,1,129.36,Cert,Cert,0,Science,AB,1981,4,3,3
P003096,1,0,3,16.21,BComm,BA,1,Business,ON,1995,9,7,7
P003097,0,1,3,124.81,BSc,MA,1,Business,AB,1980,16,8,7
P003098,0,0,4,121.28,Cert,BA,1,Arts,BC,2002,16,8,8
P003099,0,1,1,40.19,BA,MA,1,Business,ON,1982,18,9,5
P003100,0,1,5,69.25,Cert,BSc,1,Science,BC,2007,13,11,7
P003101,1,0,1,48.32,BComm,BComm,0,Arts,BC,1987,18,3,3
P003102,1,0,3,64.48,Cert,MEng,1,Engineering,BC,1982,13,13,9
P003103,0,1,3,116.3,BComm,MBA,1,Business,BC,2019,22,10,7
P003104,1,1,5,31.43,MBA,MBA,0,Medicine,ON,2016,11,9,8
P003105,0,1,2,140.49,Cert,BComm,1,Engineering,ON,1997,12,11,7
P003106,0,1,3,122.41,MA,MBA,1,Business,BC,2023,17,10,7
P003107,1,1,5,126.15,MA,MA,0,Business,AB,2021,14,10,9
P003108,0,1,1,12.18,BSc,BSc,0,Science,ON,1988,10,3,3
P003109,1,1,2,13.3,MA,MA,0,Engineering,BC,1986,15,11,8
P003110,1,0,2,105.92,MA,MA,0,Medicine,BC,1982,18,10,9
P003111,1,1,1,37.48,BComm,MEng,1,Science,ON,2014,17,8,6
P003112,0,1,3,34.44,MA,MA,0,Business,AB,1998,21,10,8
P003113,1,0,0,32.43,PhD,PhD,0,Science,ON,1980,15,5,4
P003114,1,1,3,20.28,MEng,MEng,0,Business,BC,2008,16,7,7
P003115,0,0,5,47.81,BA,BA,0,Engineering,BC,2004,13,11,7
P003116,1,0,4,33.55,BSc,MEng,1,Arts,ON,2024,13,11,8
P003117,1,0,3,35.42,BA,BA,0,Science,AB,2019,14,8,6
P003118,0,0,3,89.05,BSc,BSc,0,Engineering,QC,1997,15,5,3
P003119,1,1,5,23.09,BSc,MEng,1,Arts,AB,2007,25,12,9
P003120,0,1,2,150.51,PhD,PhD,0,Medicine,ON,2022,13,10,9
P003121,0,0,1,9.91,MA,PhD,1,Arts,ON,1999,14,8,4
P003122,1,1,3,463.21,BComm,BComm,0,Science,Other,1981,23,11,7
P003123,1,0,3,19.97,PhD,BComm,1,Arts,ON,1982,20,11,8
P003124,0,0,3,96.92,MA,MA,0,Engineering,ON,1984,5,6,4
P003125,1,1,4,126.73,BSc,PhD,1,Engineering,BC,1996,13,9,9
P003126,1,0,0,60.14,MEng,MEng,0,Engineering,QC,2021,11,4,4
P003127,0,1,1,110.52,BComm,BComm,0,Engineering,BC,2014,17,8,4
P003128,1,1,1,55.24,BComm,BComm,0,Science,BC,2022,14,11,8
P003129,1,0,3,14.39,BA,BA,0,Medicine,QC,1976,21,8,8
P003130,1,0,3,79.86,MA,MA,0,Business,BC,1975,8,8,8
P003131,1,0,5,153.04,BA,Cert,1,Science,AB,2019,13,11,7
P003132,1,1,4,38.51,BA,BA,0,Medicine,BC,2001,15,8,6
P003133,1,1,2,15.15,MBA,MBA,0,Engineering,BC,1977,17,10,7
P003134,0,1,2,36.95,BSc,BSc,0,Business,Other,2011,19,9,6
P003135,1,1,5,78.59,BA,BSc,1,Science,ON,1991,14,9,9
P003136,1,0,4,77.13,MBA,MBA,0,Business,BC,2012,14,9,7
P003137,0,0,0,148.31,Cert,Cert,0,Science,BC,1983,8,1,0
P003138,0,1,3,94.99,MBA,PhD,1,Engineering,QC,2004,19,12,9
P003139,1,0,1,91.15,Cert,Cert,0,Arts,BC,2017,8,8,5
P003140,0,1,2,11.82,PhD,PhD,0,Engineering,AB,1994,9,7,4
P003141,1,1,5,370.26,BComm,BComm,0,Business,ON,1982,19,9,7
P003142,0,1,1,62.79,MBA,MBA,0,Engineering,ON,1993,9,8,5
P003143,1,0,2,121.82,BSc,BComm,1,Arts,ON,2007,17,8,8
P003144,0,1,4,45.5,PhD,MA,1,Arts,AB,1984,20,8,7
P003145,1,0,4,53.32,MA,MA,0,Medicine,AB,2010,10,10,7
P003146,1,1,5,63.35,MEng,MEng,0,Engineering,QC,1996,10,8,8
P003147,1,1,4,217.83,Cert,Cert,0,Engineering,BC,1992,21,11,9
P003148,1,1,4,207.73,BComm,BComm,0,Business,BC,1995,17,8,6
P003149,0,1,2,99.93,BComm,BComm,0,Medicine,BC,2019,10,4,3
P003150,0,0,1,304.63,MBA,MBA,0,Arts,ON,1981,9,6,3
P003151,1,0,4,43.79,MEng,MBA,1,Business,QC,1986,17,6,6
P003152,0,0,4,92.2,MEng,MEng,0,Engineering,BC,2024,9,11,7
P003153,1,0,4,41.7,Cert,PhD,1,Engineering,QC,2006,21,8,7
P003154,0,1,3,173.91,BComm,BComm,0,Business,AB,1994,14,13,9
P003155,1,1,0,62.34,BComm,BComm,0,Science,BC,1991,7,10,6
P003156,0,0,5,134.43,BSc,BSc,0,Arts,ON,1980,10,8,6
P003157,1,0,4,247.03,MA,MA,0,Medicine,ON,2005,11,7,7
P003158,1,1,0,11.17,BA,BA,0,Arts,ON,2008,16,5,3
P003159,1,0,1,356.13,MA,MA,0,Business,AB,2013,19,12,8
P003160,1,1,4,78.63,MBA,MBA,0,Arts,BC,2010,10,8,7
P003161,0,1,4,46.73,BA,MEng,1,Arts,ON,1983,19,10,6
P003162,1,1,2,12.69,MBA,MBA,0,Medicine,BC,2019,13,12,8
P003163,0,1,2,47.39,BSc,BSc,0,Arts,Other,1999,16,13,9
P003164,1,1,5,9.28,PhD,PhD,0,Business,AB,1993,15,8,6
P003165,0,1,3,65.23,PhD,BComm,1,Science,ON,2007,17,10,7
P003166,1,1,3,52.83,BA,BSc,1,Arts,ON,2021,19,13,9
P003167,1,0,1,269.4,BA,MA,1,Engineering,BC,1994,7,6,6
P003168,0,1,0,46.49,PhD,BA,1,Medicine,Other,2020,13,4,4
P003169,0,0,4,145.95,PhD,Cert,1,Science,Other,1990,13,9,7
P003170,0,1,4,157.63,Cert,BA,1,Arts,Other,2018,19,8,8
P003171,0,1,5,328.42,BSc,MA,1,Engineering,AB,1985,19,12,9
P003172,0,1,3,49.65,BComm,BComm,0,Science,AB,1997,17,11,8
P003173,0,1,4,113.31,MBA,MBA,0,Science,BC,2021,16,7,6
P003174,1,0,1,17.55,Cert,Cert,0,Engineering,BC,2022,17,11,9
P003175,0,1,2,24.56,MEng,MEng,0,Business,BC,2001,15,11,9
P003176,0,0,0,48.66,MA,MA,0,Medicine,AB,2017,16,3,0
P003177,0,1,0,59.72,BComm,BComm,0,Business,BC,1985,12,5,4
P003178,0,1,2,22.52,BSc,BSc,0,Engineering,BC,2013,18,7,3
P003179,0,1,0,43.45,BComm,BComm,0,Medicine,ON,1983,9,2,1
P003180,0,0,3,108.12,BComm,BComm,0,Arts,BC,1983,13,5,4
P003181,0,0,1,41.93,BA,BA,0,Arts,Other,1981,6,4,2
P003182,0,1,2,53.69,BA,BA,0,Engineering,BC,1999,14,13,9
P003183,1,0,4,29.4,MBA,MBA,0,Business,QC,1993,16,9,9
P003184,1,0,0,189.13,MEng,BSc,1,Arts,ON,1990,8,5,3
P003185,0,1,2,262.06,MBA,MBA,0,Medicine,BC,1987,21,9,8
P003186,0,1,0,72.16,BSc,BSc,0,Engineering,BC,2021,12,5,4
P003187,0,0,0,55.55,BComm,MA,1,Medicine,BC,2011,15,3,2
P003188,0,0,4,238.91,MBA,MBA,0,Medicine,BC,1975,14,9,6
P003189,0,1,2,90.38,Cert,Cert,0,Medicine,QC,2006,13,5,4
P003190,1,1,3,35.26,Cert,MEng,1,Engineering,QC,2011,12,10,9
P003191,0,1,4,20.21,Cert,Cert,0,Business,BC,1983,19,11,8
P003192,1,1,4,37.68,Cert,Cert,0,Engineering,BC,1994,16,9,9
P003193,0,0,0,369.46,MBA,MBA,0,Medicine,QC,1984,12,1,1
P003194,1,1,2,37.56,MBA,MBA,0,Engineering,BC,2019,13,8,8
P003195,0,1,3,653.32,BA,BA,0,Business,ON,1985,16,11,9
P003196,1,0,1,61.01,MA,MA,0,Engineering,Other,2011,17,6,3
P003197,1,0,3,51.2,MEng,MEng,0,Medicine,BC,2014,12,8,8
P003198,0,0,4,180.97,BSc,BSc,0,Medicine,BC,1975,20,6,6
P003199,0,0,4,50.0,BComm,PhD,1,Science,ON,2011,21,12,8
P003200,1,1,1,83.45,BA,BA,0,Arts,BC,1979,19,9,9
P003201,1,0,3,26.06,MA,MA,0,Arts,AB,1986,9,11,8
P003202,1,0,0,22.04,MBA,MEng,1,Arts,ON,1978,13,5,4
P003203,1,1,1,33.4,MA,MA,0,Science,AB,2009,11,10,8
P003204,1,0,2,73.46,BComm,BComm,0,Medicine,QC,2000,10,10,8
P003205,1,0,3,35.48,MEng,BA,1,Business,ON,1988,18,10,8
P003206,0,1,2,12.22,Cert,PhD,1,Arts,Other,1992,21,8,7
P003207,1,0,1,90.48,BComm,MEng,1,Engineering,BC,2019,15,7,6
P003208,0,1,1,53.48,Cert,BComm,1,Arts,QC,2017,11,9,5
P003209,1,1,1,48.68,BComm,BComm,0,Science,BC,2014,17,11,7
P003210,0,0,5,37.02,MA,MA,0,Arts,BC,2014,20,12,9
P003211,0,1,2,9.65,MBA,MBA,0,Medicine,BC,1981,11,6,3
P003212,0,1,1,225.71,BA,BA,0,Medicine,BC,1992,9,6,5
P003213,1,0,3,41.3,BSc,BComm,1,Science,QC,2023,21,12,8
P003214,0,1,0,94.43,BComm,BComm,0,Engineering,ON,2015,11,6,5
P003215,1,0,0,192.18,MA,MA,0,Arts,ON,1976,6,7,3
P003216,0,0,3,154.82,BComm,BComm,0,Business,Other,2015,17,8,7
P003217,1,0,0,72.36,Cert,Cert,0,Business,QC,1997,15,3,2
P003218,0,1,0,61.76,Cert,BSc,1,Arts,BC,2013,5,8,4
P003219,0,0,1,78.83,PhD,PhD,0,Arts,ON,1987,4,5,1
P003220,0,1,1,129.09,BComm,BComm,0,Business,BC,1981,11,5,5
P003221,0,1,3,98.63,MEng,MEng,0,Business,AB,2007,21,10,7
P003222,0,1,2,42.48,PhD,BSc,1,Engineering,BC,2013,7,10,6
P003223,0,1,3,88.74,BSc,BSc,0,Arts,Other,1980,18,12,8
P003224,0,0,1,83.63,BSc,BSc,0,Arts,QC,2010,13,2,2
P003225,1,0,1,108.5,MA,MA,0,Science,BC,1980,11,12,8
P003226,0,1,3,72.58,BComm,BComm,0,Medicine,ON,2006,13,10,7
P003227,0,0,0,188.89,BSc,BSc,0,Business,BC,2021,8,3,0
P003228,1,1,0,72.37,PhD,PhD,0,Engineering,AB,1994,13,6,4
P003229,1,0,2,127.24,PhD,PhD,0,Business,ON,2007,17,6,6
P003230,0,0,3,63.59,Cert,BA,1,Medicine,AB,2017,18,8,8
P003231,1,0,3,38.29,Cert,Cert,0,Medicine,ON,1976,15,11,7
P003232,0,1,0,28.22,BA,Cert,1,Arts,Other,2004,11,4,2
P003233,0,0,5,53.85,Cert,Cert,0,Arts,BC,2023,17,11,9
P003234,1,0,3,95.27,BA,BA,0,Arts,ON,1990,24,9,9
P003235,1,1,3,173.73,MBA,BComm,1,Medicine,AB,1998,15,12,8
P003236,1,1,5,57.01,MBA,BComm,1,Business,Other,2012,11,9,6
P003237,0,0,4,40.05,MEng,MEng,0,Medicine,BC,1994,13,9,6
P003238,0,1,4,40.43,MEng,PhD,1,Business,BC,1980,10,9,9
P003239,0,0,0,177.04,BA,BA,0,Arts,ON,2021,10,1,0
P003240,1,1,5,66.96,Cert,Cert,0,Medicine,QC,2000,22,9,9
P003241,0,0,5,40.7,BComm,BComm,0,Science,BC,1980,17,9,9
P003242,1,1,3,112.68,MA,MA,0,Medicine,BC,1991,13,9,6
P003243,0,1,3,20.76,BComm,BSc,1,Business,BC,1981,20,7,6
P003244,1,0,0,67.54,Cert,Cert,0,Medicine,BC,2002,9,6,2
P003245,1,0,1,59.26,Cert,Cert,0,Engineering,BC,1995,12,5,4
P003246,1,0,2,54.98,BA,BA,0,Science,AB,2017,11,12,8
P003247,0,1,2,23.81,MBA,MBA,0,Science,BC,1988,10,9,9
P003248,1,1,4,137.4,MBA,BA,1,Science,BC,1984,12,11,9
P003249,1,0,5,244.19,Cert,MBA,1,Business,ON,1990,15,11,9
P003250,1,0,0,20.71,BA,BA,0,Arts,Other,2021,6,2,2
P003251,1,0,3,67.75,BComm,BComm,0,Science,ON,1984,13,10,6
P003252,0,0,3,104.24,BSc,BComm,1,Business,BC,2016,10,10,7
P003253,1,1,0,391.49,BA,BA,0,Science,QC,1976,15,5,4
P003254,1,0,1,43.63,BA,MBA,1,Arts,BC,1976,15,7,6
P003255,0,1,5,28.2,MA,MBA,1,Engineering,ON,1976,20,12,9
P003256,0,1,5,61.18,BSc,BSc,0,Science,QC,1980,14,13,9
P003257,1,1,4,320.43,BComm,PhD,1,Science,BC,1980,14,13,9
P003258,0,0,2,65.01,BA,BA,0,Arts,QC,1980,9,2,1
P003259,1,0,1,76.31,Cert,Cert,0,Science,BC,2019,11,12,9
P003260,0,1,1,263.44,BSc,MA,1,Medicine,ON,2013,19,7,6
P003261,0,1,3,10.65,BA,BA,0,Business,ON,2024,16,11,9
P003262,0,1,1,10.38,BSc,BSc,0,Business,BC,2010,16,5,5
P003263,1,0,2,129.29,BComm,PhD,1,Engineering,BC,2014,17,10,7
P003264,0,1,3,115.96,BSc,BSc,0,Business,BC,2020,14,7,6
P003265,0,0,4,19.7,BA,Cert,1,Arts,ON,2019,10,8,7
P003266,1,1,5,93.92,BSc,BSc,0,Arts,ON,2010,22,8,7
P003267,0,0,0,63.53,Cert,Cert,0,Science,Other,1979,6,1,0
P003268,1,1,3,73.4,MBA,MBA,0,Medicine,ON,2019,19,9,8
P003269,1,0,3,31.75,MA,MA,0,Arts,BC,2015,10,7,6
P003270,1,0,4,42.35,BA,BA,0,Medicine,ON,1998,12,10,6
P003271,0,1,0,29.92,BA,BComm,1,Arts,QC,2018,10,7,4
P003272,0,0,3,64.05,BSc,BSc,0,Business,ON,1998,13,7,7
P003273,0,0,0,50.81,BA,MA,1,Business,BC,1992,3,4,2
P003274,1,1,0,244.21,MBA,BSc,1,Science,BC,2002,14,9,9
P003275,0,0,1,102.82,MEng,MEng,0,Medicine,BC,2014,9,6,2
P003276,1,1,3,16.89,BA,MEng,1,Arts,BC,1986,19,8,7
P003277,1,1,2,86.39,MA,MA,0,Engineering,AB,2002,14,9,6
P003278,0,1,3,198.88,MBA,MBA,0,Medicine,BC,1984,20,12,8
P003279,1,1,2,77.39,MA,PhD,1,Business,AB,1992,17,8,6
P003280,0,1,3,149.73,MA,MA,0,Engineering,QC,2000,15,10,7
P003281,1,0,3,59.73,Cert,Cert,0,Business,ON,2002,17,12,8
P003282,0,0,1,109.5,MA,MA,0,Business,BC,2024,11,5,2
P003283,1,1,1,28.53,BComm,BComm,0,Medicine,BC,1978,19,10,8
P003284,0,0,1,117.1,BSc,BSc,0,Arts,Other,1992,9,3,2
P003285,0,1,5,19.83,BSc,BSc,0,Medicine,Other,1995,21,9,9
P003286,0,1,1,177.32,Cert,Cert,0,Business,AB,2013,13,6,3
P003287,0,1,5,17.75,Cert,BComm,1,Business,QC,1991,17,12,9
P003288,1,1,0,10.83,BA,BA,0,Science,AB,2004,12,4,3
P003289,1,1,4,94.92,Cert,Cert,0,Arts,ON,1997,18,9,8
P003290,0,0,0,53.32,BSc,BSc,0,Arts,BC,2022,5,2,0
P003291,0,1,0,67.45,MEng,MEng,0,Arts,QC,2004,13,2,2
P003292,1,0,1,87.24,MEng,MEng,0,Medicine,BC,2004,13,5,3
P003293,1,0,0,60.07,BSc,BSc,0,Medicine,BC,1997,15,8,4
P003294,1,0,3,29.72,MBA,MBA,0,Engineering,ON,1981,19,10,8
P003295,1,0,4,73.05,BSc,BSc,0,Science,Other,1987,16,10,9
P003296,1,0,5,81.69,MA,BA,1,Arts,BC,2018,15,12,9
P003297,1,1,3,92.03,PhD,PhD,0,Engineering,ON,1985,14,12,8
P003298,0,0,4,313.42,MBA,PhD,1,Engineering,QC,1989,17,8,7
P003299,1,1,4,33.61,Cert,Cert,0,Engineering,ON,2023,15,11,8
P003300,1,0,3,64.91,MBA,MEng,1,Medicine,BC,2008,18,13,9
P003301,0,0,5,97.24,BComm,MBA,1,Medicine,ON,2004,19,12,8
P003302,1,0,4,42.57,MEng,MEng,0,Medicine,AB,1979,18,10,7
P003303,0,1,0,22.98,BA,BA,0,Science,BC,1993,9,1,1
P003304,1,0,2,38.57,MA,MA,0,Arts,BC,1994,7,7,6
P003305,0,1,4,147.11,BA,BA,0,Business,Other,1986,18,12,8
P003306,0,0,0,49.25,MEng,MEng,0,Arts,BC,2008,4,2,2
P003307,0,0,0,101.49,BA,BA,0,Business,BC,2001,16,2,0
P003308,1,0,4,33.63,MEng,MA,1,Science,AB,1997,16,9,6
P003309,1,1,2,88.58,MEng,BSc,1,Business,AB,2007,20,11,9
P003310,1,0,4,35.29,MA,MA,0,Arts,AB,1994,21,8,7
P003311,1,0,1,30.78,BComm,MEng,1,Science,BC,2017,14,12,9
P003312,0,0,3,67.36,BSc,BSc,0,Business,ON,2000,5,5,3
P003313,0,0,5,64.11,MA,BA,1,Science,BC,2024,18,10,9
P003314,0,1,5,205.83,BSc,BSc,0,Medicine,BC,1993,12,9,8
P003315,1,1,1,16.2,BA,Cert,1,Engineering,AB,1986,13,10,7
P003316,1,1,4,93.27,MA,BComm,1,Science,Other,2022,20,9,7
P003317,0,0,5,230.53,MEng,MEng,0,Business,QC,2019,14,7,7
P003318,1,0,4,187.79,BSc,BSc,0,Arts,ON,2010,12,11,7
P003319,0,0,4,44.83,PhD,PhD,0,Medicine,ON,1985,9,7,6
P003320,0,0,0,35.12,MEng,Cert,1,Business,BC,2020,4,5,2
P003321,0,0,4,40.93,Cert,Cert,0,Engineering,BC,1997,18,8,5
P003322,0,0,5,78.63,MEng,BA,1,Medicine,ON,2016,8,7,7
P003323,1,1,2,71.76,Cert,MBA,1,Engineering,BC,2007,17,7,6
P003324,0,1,3,81.84,MA,MA,0,Business,BC,2023,19,11,7
P003325,0,1,1,100.39,BSc,BSc,0,Medicine,BC,1976,11,5,5
P003326,1,0,3,25.53,BComm,BComm,0,Science,BC,2021,25,13,9
P003327,1,0,1,24.35,MA,BSc,1,Engineering,ON,2006,18,7,6
P003328,0,1,3,22.45,BSc,BSc,0,Medicine,BC,2012,8,10,6
P003329,1,1,2,20.42,Cert,MEng,1,Science,BC,2005,22,9,9
P003330,0,1,1,56.63,Cert,BA,1,Business,BC,1981,18,9,8
P003331,0,1,4,79.32,PhD,BA,1,Science,BC,2017,20,11,7
P003332,0,1,1,490.65,MBA,MBA,0,Science,BC,2016,16,7,7
P003333,0,1,3,95.17,MEng,MEng,0,Medicine,BC,1994,13,7,6
P003334,0,1,5,62.3,MEng,MEng,0,Arts,BC,2010,11,9,6
P003335,1,0,5,196.84,BSc,BSc,0,Engineering,ON,2010,14,11,7
P003336,0,0,3,33.63,BSc,BSc,0,Business,QC,2018,7,4,3
P003337,1,0,5,81.17,Cert,Cert,0,Medicine,QC,2019,21,11,8
P003338,1,0,5,136.59,BComm,BComm,0,Science,BC,2021,8,10,6
P003339,1,1,1,117.13,Cert,Cert,0,Business,Other,2013,17,8,6
P003340,0,0,1,85.57,BComm,BComm,0,Medicine,AB,1975,12,6,2
P003341,0,1,1,46.14,BComm,BSc,1,Engineering,BC,2010,9,6,4
P003342,1,1,3,22.18,MA,MA,0,Business,ON,2006,10,10,9
P003343,1,0,0,54.17,BComm,BComm,0,Business,BC,1984,10,6,3
P003344,0,1,3,37.69,MEng,MA,1,Arts,BC,1980,13,8,6
P003345,0,0,1,108.11,BA,BA,0,Medicine,BC,1993,10,3,2
P003346,0,0,0,54.93,Cert,Cert,0,Medicine,Other,1979,6,2,0
P003347,1,0,0,97.39,MBA,MBA,0,Science,ON,2022,15,9,5
P003348,1,0,3,16.41,BA,BA,0,Science,AB,2000,11,9,8
P003349,0,1,2,136.49,MEng,MEng,0,Arts,BC,1999,9,10,7
P003350,1,0,2,30.53,MA,MA,0,Business,ON,1976,10,11,8
P003351,1,1,2,17.05,PhD,PhD,0,Science,BC,2008,17,6,6
P003352,0,0,2,19.86,BComm,BComm,0,Arts,BC,1984,9,5,3
P003353,0,1,3,36.7,Cert,Cert,0,Science,QC,2009,14,9,6
P003354,0,0,1,154.41,PhD,PhD,0,Medicine,ON,2001,7,2,2
P003355,1,1,5,110.28,BA,MEng,1,Arts,AB,2013,13,8,6
P003356,0,0,3,23.46,MEng,MEng,0,Science,BC,2012,19,10,8
P003357,1,0,1,65.95,MBA,MBA,0,Medicine,QC,1977,12,7,3
P003358,0,1,4,56.36,MEng,MEng,0,Medicine,BC,1984,12,11,7
P003359,1,0,2,16.98,BA,BA,0,Arts,AB,2009,15,8,6
P003360,1,0,5,27.26,Cert,Cert,0,Business,QC,2005,19,11,7
P003361,0,0,5,11.55,MA,MA,0,Business,ON,1978,14,9,8
P003362,1,1,5,30.1,MBA,MBA,0,Business,ON,2005,11,12,9
P003363,0,1,4,6.99,Cert,BSc,1,Arts,QC,1996,14,6,6
P003364,1,0,5,32.0,BSc,BSc,0,Medicine,ON,1976,8,9,6
P003365,1,0,2,28.51,MBA,MBA,0,Arts,ON,1984,7,10,6
P003366,1,0,5,31.96,MEng,MEng,0,Arts,ON,1993,8,9,8
P003367,0,1,1,31.27,MEng,MEng,0,Science,QC,1992,15,8,4
P003368,0,0,4,158.55,BSc,BSc,0,Arts,BC,1979,12,8,8
P003369,1,0,5,46.17,MEng,MEng,0,Business,BC,2015,23,7,7
P003370,0,0,1,74.87,BSc,BSc,0,Science,AB,1984,18,6,2
P003371,0,1,3,114.06,MA,MA,0,Arts,ON,1983,20,12,8
P003372,1,1,3,128.53,BSc,BA,1,Engineering,ON,1982,14,7,7
P003373,1,0,5,107.29,BSc,BSc,0,Medicine,ON,1979,16,11,9
P003374,1,0,0,39.02,MEng,MEng,0,Business,BC,1979,12,2,2
P003375,0,1,3,24.99,BA,BA,0,Arts,ON,2020,17,10,6
P003376,0,0,3,32.46,MBA,MBA,0,Arts,BC,1986,8,11,7
P003377,1,0,2,41.71,Cert,MBA,1,Science,ON,1980,18,11,9
P003378,0,1,1,61.68,MA,MA,0,Arts,QC,1989,2,3,1
P003379,1,0,4,57.26,MBA,MBA,0,Medicine,AB,2014,20,13,9
P003380,1,1,3,150.78,BComm,BComm,0,Science,QC,2009,18,10,9
P003381,0,0,5,56.45,MBA,MBA,0,Medicine,Other,1982,13,11,7
P003382,0,0,4,266.77,BSc,MA,1,Medicine,ON,1997,11,10,7
P003383,1,0,5,142.82,BSc,BSc,0,Medicine,BC,1979,20,8,8
P003384,0,0,0,41.39,MA,MA,0,Arts,BC,2004,6,0,0
P003385,1,1,4,124.3,Cert,Cert,0,Science,ON,1988,20,9,8
P003386,0,1,5,5.83,MBA,MBA,0,Business,BC,2013,18,8,7
P003387,1,1,4,189.81,BA,BA,0,Business,BC,1989,19,8,7
P003388,1,0,0,86.05,MEng,MEng,0,Business,BC,1981,7,6,3
P003389,1,1,0,85.04,BSc,BSc,0,Science,BC,2000,11,3,3
P003390,0,0,2,15.47,Cert,BA,1,Medicine,QC,1985,13,5,4
P003391,1,1,4,483.78,MA,MA,0,Science,BC,2012,16,6,6
P003392,0,0,1,49.87,BSc,BSc,0,Science,QC,1982,8,4,2
P003393,0,1,2,54.63,PhD,PhD,0,Medicine,BC,1983,12,10,8
P003394,0,1,0,154.37,MBA,MA,1,Arts,Other,1977,11,7,5
P003395,0,0,2,52.41,MA,MA,0,Medicine,BC,1991,12,4,4
P003396,1,0,2,30.61,BComm,MA,1,Business,ON,1999,9,11,9
P003397,0,1,2,105.3,BA,BA,0,Arts,ON,2023,15,6,3
P003398,0,1,1,26.79,Cert,MBA,1,Engineering,BC,2022,17,13,9
P003399,1,0,4,112.81,BComm,BComm,0,Engineering,Other,1995,22,10,9
P003400,1,0,0,68.75,MA,MA,0,Science,ON,2014,5,7,4
